nombre,codigo,descripcion,url
Jabón Cremoso en Barra Biome,NATCHL-16267,"alta naturalidad y máxima performance.• jabón corporal en barra para todo tipo de piel • durante el baño, el jabón crea una espuma delicada y concentrada que deja la piel con una sensación de limpieza instantánea y sin tirantez • elaborado con 99% de ingredientes de origen natural • transforma el baño en una nueva experiencia.",https://www.natura.cl/p/jabon-cremoso-en-barra-biome-90-g/NATCHL-16267
Base Powder UNA,NATCHL-127763,"24 horas de alta cobertura. piel matte e hidratadaBase Powder Una24Horas de cobertura matte.Estimula el ácido hialurónico de la piel. Tiene una textura aterciopelada que combina la cobertura de una base con ligereza de un polvo.Contenido20 gSobre la línea UnaNatura UNA es una línea premium y sofisticada de maquillaje, que despierta el placer por los sentidos. Uniendo performance y tecnología con ingredientes naturales que cuidan la piel de una manera única y que buscan resultados profesionales.",https://www.natura.cl/p/base-powder-una-29n-20-g/NATCHL-127763
Rubor Intense Me Una,NATCHL-75241,"• posee recarga (refill) | • libre de crueldad animal | • adecuado para todo tipo de piel | • aspecto de piel saludable | • coloración uniforme, delicada y sofisticada | • tecnología de partículas | • pigmentos multidimensionales que se funden con la piel con mayor adherencia | • cobertura: alta | • esencial para tu rutina de maquillaje | • dermatológicamente probado | • textura: ultrafina | • zona de aplicación: rostro",https://www.natura.cl/p/rubor-intense-me-una--bronce-perlado-6-g/NATCHL-75241
Labial ultracare 24 horas Una,NATCHL-148472,"• tratamiento labial de alto rendimiento | • proporciona hidratación continua por hasta 24 horas | • enriquecido con ingredientes nutritivos | • fórmula que actúa como una barrera protectora contra la resequedad, el clima extremo y los agentes contaminantes | • ideal para el uso diario | • deja los labios visiblemente más suaves, rellenados y cómodos | • envase práctico de 7 ml | • perfecto para llevar contigo y reaplicar cuando quieras | • para todo tipo de piel",https://www.natura.cl/p/labial-ultracare-24-horas-una-rosa-2c-8-ml/NATCHL-148472
Polvo Compacto Nude Me,NATCHL-116406,"• fórmula con micropartículas translúcidas | • adaptación total al color de la piel, ajustándose al tono natural | • duración de hasta 24 horas* y acabado mate | • efecto “nude me”: natural como una segunda piel, sin cuartearse | • cobertura personalizable | • disimula poros y líneas finas mientras | • controla el brillo de la piel | • resistente al agua y al sudor",https://www.natura.cl/p/polvo-compacto-nude-me-40n-10g/NATCHL-116406
Base Matte Una,NATCHL-108142,• cobertura de base con resultados de tratamiento | • mucho más que una base matte de larga duración | • reduce la oleosidad de tu piel con el uso continuo | • complementa el tratamiento antibrillo de Chronos | • especialmente formulada para piel normal a grasa | • controla el brillo del rostro de forma inmediata y durante todo el día | • proporciona una cobertura media para la piel del rostro | • cobertura media de larga duración | • uniformiza el tono de la piel y disimula imperfecciones | • tecnología de pigmentos avanzada | • protege contra los daños causados por la luz azul | • disponible,https://www.natura.cl/p/base-matte--31n-una-30ml/NATCHL-108142
Polvo Compacto Faces,NATCHL-8882,"• ideal para quienes buscan una piel con acabado mate y sin brillo durante todo el día | • su fórmula ligera y fácil de aplicar | • unifica el tono de la piel, | • controla la oleosidad | • proporciona un efecto mate natural y saludable | • perfecto para retoques rápidos | • se adapta a diferentes tonos de piel | • disimula las imperfecciones | • ofreciendo una cobertura suave y confortable | • compacto y práctico | • fácil de llevar en la cartera",https://www.natura.cl/p/polvo-compacto-faces-medio-22-65g/NATCHL-8882
Base tint extremo confort FPS40 Una 15Q,NATCHL-135042,"72 horas de hidratación para una piel radianteBase tint extremo confort FPS40 Una 25QCon 72 horas de hidratación para una piel radiante. Con textura ultra ligera y suave al tacto, proporcionando una sensación extremamente confortable en la piel.Tiene triple ácido hialurónico que hidrata las diferentes capas de la piel de forma inmediata y duradera. También manteca de tukumá que estimula la producción de ácido hialurónico.Contenido30 mlSobre la línea UnaNatura UNA es una línea premium y sofisticada de maquillaje, que despierta el placer por los sentidos. Uniendo performance y tecnología con ing",https://www.natura.cl/p/base-tint-extremo-confort-fps40-una-25q-30-ml/NATCHL-135042
Polvo Compacto Nude Me,NATCHL-116401,"• fórmula con micropartículas translúcidas | • adaptación total al color de la piel, ajustándose al tono natural | • duración de hasta 24 horas* y acabado mate | • efecto “nude me”: natural como una segunda piel, sin cuartearse | • cobertura personalizable | • disimula poros y líneas finas mientras | • controla el brillo de la piel | • resistente al agua y al sudor",https://www.natura.cl/p/polvo-compacto-nude-me-12n-10g/NATCHL-116401
Bálsamo Concentrado para el Cuerpo Ekos Tukumá,NATCHL-123735,"rellena las capas profundas de la piel con la potencia antiseñales del tukumá.• hidratante corporal que estimula hasta un 77% más la producción de ácido hialurónico en la piel* • fórmula rica en manteca de tukumá, un potente antiseñales • bálsamo concentrado con textura cremosa y aterciopelada • protege, hidrata y actúa en las primeras señales de envejecimiento • la línea Ekos tukumá contribuye a la regeneración de la Amazonía y fortalece los ingresos de 702 familias guardianas de la selva vinculadas a la cosecha sostenible. *beneficio comprobado por prueba ex vivo para el bioactivo.",https://www.natura.cl/p/balsamo-concentrado-para-el-cuerpo-ekos-tukuma-200-g/NATCHL-123735
Polvo Compacto Nude Me,NATCHL-116403,"• fórmula con micropartículas translúcidas | • adaptación total al color de la piel, ajustándose al tono natural | • duración de hasta 24 horas* y acabado mate | • efecto “nude me”: natural como una segunda piel, sin cuartearse | • cobertura personalizable | • disimula poros y líneas finas mientras | • controla el brillo de la piel | • resistente al agua y al sudor",https://www.natura.cl/p/polvo-compacto-nude-me-21n-10g/NATCHL-116403
Base sérum nude me,NATCHL-110198,"• duración de hasta por 24 horas | • natural como una segunda piel, sin craquelar | • con tecnología oxygen. | • una belleza que une acabado natural con una piel revitalizada. | • 24 horas de duración con efecto Nude Me: natural como una segunda piel, sin arrugas. | • tecnología Complex Oxygen, que permite que la piel respire de forma natural. | • textura ultraligera con cobertura personalizable. | • protege la piel del daño causado por la luz azul. | • para todo tipo de piel excepto acné | • es ligero como el aire porque tiene una textura ultraligera, que garantiza una sensación de ligereza y",https://www.natura.cl/p/base-serum-nude-me-35c-30-ml/NATCHL-110198
Labial ultracare 24 horas Una,NATCHL-148475,"• tratamiento labial de alto rendimiento | • proporciona hidratación continua por hasta 24 horas | • enriquecido con ingredientes nutritivos | • fórmula que actúa como una barrera protectora contra la resequedad, el clima extremo y los agentes contaminantes | • ideal para el uso diario | • deja los labios visiblemente más suaves, rellenados y cómodos | • envase práctico de 7 ml | • perfecto para llevar contigo y reaplicar cuando quieras | • para todo tipo de piel",https://www.natura.cl/p/labial-ultracare-24-horas-una-rose-2c-8-ml/NATCHL-148475
Acondicionador Restaurador Naturé,NATCHL-166873,"cabellos hidratados, chicos a sonreír. en verano, ¡vamos a divertirnos!• restaura daños causados por la playa y la piscina • cabellos más fuertes y fáciles de peinar • más brillo y suavidad • recarga nutrientes • acción antiquiebre • no irrita los ojos • aprobado por pediatras • fragancia con aroma refrescante, como un chapuzón en el agua • envase Naturé divertido.",https://www.natura.cl/p/acondicionador-restaurador-nature-250-ml/NATCHL-166873
Tododia Kit 3 Deos sin Perfume,NATCHL-250351,protege las axilas hasta por 72 horas• alta protección hasta por 72 horas • alta protección que cuida la piel con activos naturales • tecnología invisible que no mancha ropa clara ni oscura • bioinnovación que combina lo mejor de la ciencia y la naturaleza • sin fragancia contiene 3 Desodorante Antitranspirante Roll-on Tododia Sin Perfume 70 ml,https://www.natura.cl/p/tododia-kit-3-deos-sin-perfume/NATCHL-250351
Chronos Kit Antioleosidad Serum y Protector,NATCHL-250273,"control de oleosidad con tecnología y protección diaria• sérum reductor que actúa contra poros dilatados, enrojecimiento, espinillas, puntos negros y marcas de acné • reduce y controla la oleosidad de inmediato y hasta por 12 horas, manteniendo la hidratación • después de 7 días reduce el tamaño y la cantidad de poros visibles y el brillo de la piel • después de 15 días promueve un efecto peeling suave y ayuda a la renovación de la piel, reduciendo la producción de sebo y el enrojecimiento • después de 30 días reduce espinillas y puntos negros y previene su reaparición • suaviza marcas de acné",https://www.natura.cl/p/chronos-kit-antioleosidad-serum-y-protector/NATCHL-250273
Kit Rellenador Chronos con Mini,NATCHL-255927,"piel más fuerteyhidratada en hasta 14 días• Chronos ofrece alta concentración de ácido hialurónico para una piel más hidratada y rellenada • tecnología con triple ácido hialurónico que actúa en diferentes capas cutáneas • resultados indican hasta un 92% de relleno inmediato de la superficie de la piel¹ • en 14 días, piel más fortalecida, hidratada y con textura visiblemente uniforme • activo probiótico ayuda a equilibrar la microbiota y refuerza la barrera cutánea • bioactivo fevillea estimula la auto-hidratación y la producción natural de ácido hialurónico • fórmula que reduce líneas finas y ",https://www.natura.cl/p/kit-rellenador-chronos-con-mini2-unidades/NATCHL-255927
Protector Solar Infantil FPS 50 Natura Solar,NATCHL-176907,"protección inmediata para la piel delicada de los niños.• alta protección solar con FPS UVB 50 y FPUVA 17 • fórmula con textura de rápida absorción y acabado invisible • con tecnología bioprotección triple acción que ayuda en la protección, prevención y cuidado • con doble mecanismo UV combina filtros físicos y orgánicos contra los efectos nocivos de los rayos UVB y UVA • mucha resistencia al agua y al sudor, siendo ideal desde el uso diario hasta la alta exposición solar • aprobado por pediatras • oftalmológicamente probado • envase práctico y sustentable: tapa anti-arena y envase con 100% PE",https://www.natura.cl/p/protector-solar-infantil-fps-50-natura-solar-200-ml/NATCHL-176907
Repuesto Mascarilla Hidratante Lumina para Hidratación y Protección Antipolución,NATCHL-200647,"revierte los daños de la contaminación en el cabello, dejando el cabello 9 veces más hidratado por hasta 96 horas.*• fórmula con acción antioxidante • cabellos 2 veces más protegidos contra la contaminación y los radicales libres • rellena la cutícula y protege contra agresiones diarias • cabello hidratado y con brillo saludable • resultados científicamente comprobados desde la primera aplicación* • tratamiento para cabellos deshidratados, con aspecto seco y daños leves. *beneficios comprobados con el uso de la línea completa.",https://www.natura.cl/p/repuesto-mascarilla-hidratante-lumina-para-hidratacion-y-proteccion-antipolucion-250-ml/NATCHL-200647
Corrector checkmatte Faces,NATCHL-116694,"alta cobertura y protección con vitamina E antioxidanteCorrector checkmatte Faces 30N Un corrector de alta cobertura, acabado natural, textura liviana y larga duración. Producto vegano, no testeado en animales y con ingredientes seguros.Contenido5,5 gSobre la línea Faces:Faces es una marca de belleza urbana para cuidarse, inventarse y reinventarse. Da color y valentía, para expresar tu belleza del espejo hacia adentro y de la puerta hacia afuera. Y salir a la calle con actitudes positivas, que se reflejan en el próximo y en el alrededor. Faces se trata de una belleza evidente. Con una mirada m",https://www.natura.cl/p/corrector-checkmatte-faces-30n-10-g/NATCHL-116694
Hidratante para Manos Bothânica Cucumis Acqua,NATCHL-162079,"manos suaves y perfumadas con fragancia aromática, acuosa y fresca.• 24 horas de hidratación y cuidado • deja las manos suaves, con toque seco y aterciopelado • fácil de esparcir y con rápida absorción • 96% de origen natural • no deja las manos grasosas • no deja residuos blancos en la piel • explosión olfativa a través de la alta concentración de fragancia • principales ingredientes de la fragancia: pepino, romero y mandarina • mezcla exclusiva de aceites esenciales latinoamericanos: estoraque y priprioca.",https://www.natura.cl/p/hidratante-para-manos-bothanica-cucumis-acqua-230-ml/NATCHL-162079
Repuesto Difusor Natura 774 Rosa Capitiú Sin Varilla,NATCHL-139272,"la mayor expresión de la naturaleza en perfumación para tu hogar • una invitación a sentir los aromas vibrantes de la naturaleza y crear una atmósfera única en tu ambiente • para sorprender los sentidos y las emociones • combinaciones exclusivas de nuestros ingredientes naturales latinoamericanos con ingredientes clásicos de la perfumería mundial • el repuesto Difusor Natura 774 trae una combinación exclusiva de los aceites naturales de la rosa, un clásico de la perfumería mundial, y del Capitiú, arbusto nativo de la Amazonía.",https://www.natura.cl/p/repuesto-difusor-natura-774-rosa-capitiu-200-ml-sin-varilla/NATCHL-139272
Base Fluida Hd,NATCHL-107771,• acabado ligero y uniforme | • fórmula ultrafluida de larga duración | • acción antiedad | • alta definición por hasta 24 horas | • enriquecida con activos de hidratación inmediata | • disimula imperfecciones | • efecto antiestrés | • con Complejo Antioxidante | • combate los radicales libres | • previene el envejecimiento prematuro de la piel | • uniformiza la textura de la piel | • ahora con repuesto y 24 tonos | • llena el envase con tu tono preferido | • para todo tipo de piel,https://www.natura.cl/p/base-fluida-hd-12f-30ml/NATCHL-107771
Rubor Faces,NATCHL-9483,• textura suave | • dejándola con un aspecto saludable | • llevar contigo a todos lados | • reaplica cuantas veces quieras | • dermatológicamente probado | • edad recomendada: a partir de los 18 años | • cruelty free | • zona de aplicación: rostro,https://www.natura.cl/p/rubor-faces-bronze-47-3g/NATCHL-9483
Labial ultracare 24 horas Una,NATCHL-148476,"• tratamiento labial de alto rendimiento | • proporciona hidratación continua por hasta 24 horas | • enriquecido con ingredientes nutritivos | • fórmula que actúa como una barrera protectora contra la resequedad, el clima extremo y los agentes contaminantes | • ideal para el uso diario | • deja los labios visiblemente más suaves, rellenados y cómodos | • envase práctico de 7 ml | • perfecto para llevar contigo y reaplicar cuando quieras | • para todo tipo de piel",https://www.natura.cl/p/labial-ultracare-24-horas-una-rojo-4c-8-ml/NATCHL-148476
Corrector Cushion Nude Me 12G,NATCHL-107130,• resistente al agua y al sudor | • duración de 24 horas | • controla el brillo de la piel | • puede usarse en todo el rostro | • probado dermatológicamente | • cruelty free | • textura: ligera | • subtono: neutro | • zona de aplicación: rostro,https://www.natura.cl/p/corrector-cushion-nude-me-32n-12-ml/NATCHL-107130
Base Fluida Hd,NATCHL-107777,• acabado ligero y uniforme | • fórmula ultrafluida de larga duración | • acción antiedad | • alta definición por hasta 24 horas | • enriquecida con activos de hidratación inmediata | • disimula imperfecciones | • efecto antiestrés | • con Complejo Antioxidante | • combate los radicales libres | • previene el envejecimiento prematuro de la piel | • uniformiza la textura de la piel | • ahora con repuesto y 24 tonos | • llena el envase con tu tono preferido | • para todo tipo de piel,https://www.natura.cl/p/base-fluida-hd-27n-30ml/NATCHL-107777
Labial Color Hidra Fps 8,NATCHL-107360,• colores vivos y seductores | • con manteca de cacao para una hidratación intensa e inmediata | • cobertura: alta | • dermatológicamente probado | • efecto: mate | • protección solar: FPS 10 | • edad sugerida: a partir de 18 años | • cruelty free | • textura: suave | • zona de aplicación: labios,https://www.natura.cl/p/labial-color-hidra-fps-8-pink-208-faces-35g/NATCHL-107360
Base Líquida Faces Checkmatte,NATCHL-166345,"base con acabado mate, larga duración, cobertura media y activos de cuidado de la piel.• base resistente al agua y al sudor • formulada con ácido salicílico, que controla la oleosidad y deja la piel sequita todo el día • enriquecida con vitamina E, que tiene acción antioxidante e hidratante • protege de la luz azul • producto no comedogénico • minimiza la apariencia de los poros y disimula imperfecciones • dermatológicamente y oftalmológicamente probado • para todos los tipos de piel.",https://www.natura.cl/p/base-liquida-faces-checkmatte-25-ml/NATCHL-166345
Base Powder UNA,NATCHL-127766,• textura aterciopelada | • combina el rendimiento de una base con la ligereza de un polvo | • fórmula con Tecnología Equilibrium | • regula la oleosidad | • hidrata hasta por 24 horas | • estimula la producción de ácido hialurónico | • alta cobertura | • probado dermatológicamente | • efecto matte | • cruelty free | • textura mousse | • tipo de tratamiento: control de oleosidad | • subtono: frío | • zona de aplicación: rostro,https://www.natura.cl/p/base-powder-una-21c-20-g/NATCHL-127766
Fluido de Masaje para el Cuerpo Ekos Maracuyá,NATCHL-95035,"fluido de masaje con la potencia antiestrés del maracuyá.• fórmula que ayuda a relajar las tensiones que se acumulan en la espalda, hombros, cuello, piernas y pies • perfuma la piel del cuerpo • empaque de 100% aluminio reciclado • la línea Ekos Maracuyá fortalece los ingresos de 876 familias guardianas de la Amazonía• 97% de origen natural.",https://www.natura.cl/p/fluido-de-masaje-para-el-cuerpo-ekos-maracuya-100-g/NATCHL-95035
Base Matte Una,NATCHL-108130,• cobertura de base con resultados de tratamiento | • mucho más que una base matte de larga duración | • reduce la oleosidad de tu piel con el uso continuo | • complementa el tratamiento antibrillo de Chronos | • especialmente formulada para piel normal a grasa | • controla el brillo del rostro de forma inmediata y durante todo el día | • proporciona una cobertura media para la piel del rostro | • cobertura media de larga duración | • uniformiza el tono de la piel y disimula imperfecciones | • tecnología de pigmentos avanzada | • protege contra los daños causados por la luz azul | • disponible,https://www.natura.cl/p/base-matte--20n-una-30ml/NATCHL-108130
Repuesto Base Líquida HD Una,NATCHL-173598,"acabado natural impecable con poderosa acción antiseñales.• 24 horas de duración e hidratación • 100% aprobada por consumidoras • menos 9% arrugas y líneas en 4 semanas • textura ligera y aterciopelada que se funde perfectamente con la piel • base con cobertura alta y alta definición • piel uniforme e imperceptible a simple vista • poderosa acción antiseñales con retinol, péptidos y bioactivo, que provoca una verdadera transformación de tu piel. contiene 1 repuesto de 30 ml con base en el color seleccionado.",https://www.natura.cl/p/repuesto-base-liquida-hd-una-30-ml/NATCHL-173598
Repuesto Base Líquida HD Una,NATCHL-173601,"acabado natural impecable con poderosa acción antiseñales.• 24 horas de duración e hidratación • 100% aprobada por consumidoras • menos 9% arrugas y líneas en 4 semanas • textura ligera y aterciopelada que se funde perfectamente con la piel • base con cobertura alta y alta definición • piel uniforme e imperceptible a simple vista • poderosa acción antiseñales con retinol, péptidos y bioactivo, que provoca una verdadera transformación de tu piel. contiene 1 repuesto de 30 ml con base en el color seleccionado.",https://www.natura.cl/p/repuesto-base-liquida-hd-una-30-ml/NATCHL-173601
Repuesto Base Líquida HD Una,NATCHL-173597,"acabado natural impecable con poderosa acción antiseñales.• 24 horas de duración e hidratación • 100% aprobada por consumidoras • menos 9% arrugas y líneas en 4 semanas • textura ligera y aterciopelada que se funde perfectamente con la piel • base con cobertura alta y alta definición • piel uniforme e imperceptible a simple vista • poderosa acción antiseñales con retinol, péptidos y bioactivo, que provoca una verdadera transformación de tu piel. contiene 1 repuesto de 30 ml con base en el color seleccionado.",https://www.natura.cl/p/repuesto-base-liquida-hd-una-30-ml/NATCHL-173597
Base Stick FPS 50 Una,NATCHL-181514,base cremosa en formato stick con FPS 50 y ácido hialurónico.• hidrata la piel de forma inmediata y duradera • acabado natural y cobertura de leve a media • eficacia comprobada • larga duración de 24 horas • indicada para piel mixta a seca • formato stick fácil de aplicar y de difuminar • protege la piel de los daños causados por el sol • también puede usarse como contorno.,https://www.natura.cl/p/base-stick-fps-50-una-12-g/NATCHL-181514
Tododia Kit 3 Deos Hojas de Limon,NATCHL-250357,protege las axilas y perfuma con una fragancia refrescante• alta protección hasta por 72 horas • cuida la piel con activos naturales • tecnología invisible que no mancha ropa clara ni oscura • bioinnovación: combina lo mejor de la ciencia y la naturaleza • notas cítricas inspiradas en la icónica fragancia de hojas de limón y guanábana contiene 3 Desodorante Antitranspirante Roll-on Tododia Hojas de Limón y Guanábana 70 ml,https://www.natura.cl/p/tododia-kit-3-deos-hojas-de-limon/NATCHL-250357
Base Stick FPS 50 Una,NATCHL-181519,base cremosa en formato stick con FPS 50 y ácido hialurónico.• hidrata la piel de forma inmediata y duradera • acabado natural y cobertura de leve a media • eficacia comprobada • larga duración de 24 horas • indicada para piel mixta a seca • formato stick fácil de aplicar y de difuminar • protege la piel de los daños causados por el sol • también puede usarse como contorno.,https://www.natura.cl/p/base-stick-fps-50-una-12-g/NATCHL-181519
Repuesto Polvo Compacto Nude Me Una,NATCHL-110682,"• efecto natural, como una segunda piel, sin cuartearse | • acabado mate de larga duración con efecto Nude Me | • natural, como si fuera tu propia piel, sin marcar líneas | • cobertura personalizable que disimula poros y líneas finas | • controla la luminosidad | • resistente al agua y al sudor | • dermatológicamente probado | • cruelty free | • vegano | • zona de aplicación: rostro",https://www.natura.cl/p/polvo-compacto-nude-me-repuesto-31n-10g/NATCHL-110682
Spray de ambientes Bothanica Cyan serenum,NATCHL-139802,"no incluye bolsaSpray de ambientes Bothanica Cyan serenumCuidado para tu casa, despierta tus sentidos. Alta concentración de fragancia y óleos esenciales.Camino olfativoNotas de manzanilla azul, benjuí, olíbano y salviaContenido230 mlSobre la marca Bothanica:Natura Bothanica se integra en los diferentes ambientes con fragancias potentes y de larga duración. Su Arquitectura olfativa está caracterizada por notas herbales, frescas y cítricas, y presencia de amaderados.",https://www.natura.cl/p/spray-de-ambientes-bothanica-cyan-serenum-230-ml/NATCHL-139802
Globo Terráqueo Creer para Ver,NATCHL-240484,"haz un regalo con impacto.• 100% de lo recaudado se invierte para mejorar la educación del país • pinta y arma tu globo terráqueo • conoce los océanos, continentes y paisajes alrededor del mundo • tamaño: 29 cms de diámetro.",https://www.natura.cl/p/globo-terraqueo-creer-para-ver/NATCHL-240484
Repuesto Difusor Natura 861 Guaiaco Pataqueira Sin Varilla,NATCHL-139270,"la mayor expresión de la naturaleza en perfumación para tu hogar • una invitación a sentir los aromas vibrantes de la naturaleza y crear una atmósfera única en tu ambiente. para sorprender los sentidos y las emociones • para sorprender los sentidos y las emociones • combinaciones autorales de nuestros ingredientes naturales latinoamericanos con ingredientes clásicos de la perfumería mundial • el repuesto difusor Natura 861 trae una combinación exclusiva de los aceites naturales del guaiaco, un clásico de la perfumería mundial, y de la pataqueira, flor nativa de la amazonía.",https://www.natura.cl/p/repuesto-difusor-natura-861-guaiaco-pataqueira-200-ml-sin-varilla/NATCHL-139270
Spray de ambientes Bothanica Aura gingi,NATCHL-139804,• perfumación ambiental | • fragancia de larga duración | • para crear memorias olfativas | • explosión fresca y cítrica para el ambiente | • vegano y cruelty free | • fragancia premium | • con aceites esenciales de la etnobotánica latinoamericana | • ideal para combinar con otros productos de la línea,https://www.natura.cl/p/spray-de-ambientes-bothanica-aura-gingi-230-ml/NATCHL-139804
Vela Bothanica Nobilis antique,NATCHL-139252,• crea una atmósfera acogedora y serena | • perfecta para tu rutina de autocuidado y bienestar | • ideal para combinar con otros productos de la línea Bothánica | • alta concentración de fragancia | • cera 100% vegetal | • ingredientes de origen natural | • mecha de algodón que facilita la combustión | • frasco de vidrio minimalista y reutilizable | • vegano y cruelty free | • fragancia premium,https://www.natura.cl/p/vela-bothanica-nobilis-antique-170-g/NATCHL-139252
Multiprotector antiseñales FPS 50 Chronos,NATCHL-134189,• hasta 49% reduce la pérdida de colageno con el uso continuo | • tecnología exclusiva Chronos Derma | • bioactivo: ingá/Acaí/ Cacao | • estimulan mecanismos antioxidantes naturales | • potentes ingredientes de la biodiversidad brasileña | • dermoactivos: Vitamina C | • accion antioxidante y antiseñales | • ingredientes reconocidos de la dermatologia | • piel radiante e hidratada profundamente. Acción antioxidante que ayuda a neutralizar los radicales libres | • con su uso continuo: reduce las arrugas y reafirma la piel | • uniformiza la textura del tono de piel. Día. Todo tipo de piel. Rapida,https://www.natura.cl/p/multiprotector-antisenales-fps-50-chronos-50-ml/NATCHL-134189
Kit Sérum lifting & firmeza + repuesto,NATCHL-182810,"No incluye bolsaKit Sérum lifting & firmeza + repuesto Chronos94% firmeza y elasticidad**Porcentaje de mujeres con resultados de pruebas clínicas e instrumentales dentro de los 7 díasResultados comprobados_ EFECTO LIFTING INMEDIATO***_ CONTORNO FACIAL MÁS DEFINIDO _Activa la vitalidad celular para una piel mas saludable ****Protege y estimula los 3 principales colágenos y elastina:Textura no oleosa de rápida absorción. _Ideal para todo tipo de piel. Efecto inmediato: Hidrata profundamente la piel, dejándola radiante y con un aspecto más firme.En 7 días: Estimula la producción de colágeno tipo ",https://www.natura.cl/p/kit-serum-lifting--firmeza--repuesto-chronos-derma/NATCHL-182810
Base Matte Una,NATCHL-108128,• cobertura de base con resultados de tratamiento | • mucho más que una base matte de larga duración | • reduce la oleosidad de tu piel con el uso continuo | • complementa el tratamiento antibrillo de Chronos | • especialmente formulada para piel normal a grasa | • controla el brillo del rostro de forma inmediata y durante todo el día | • proporciona una cobertura media para la piel del rostro | • cobertura media de larga duración | • uniformiza el tono de la piel y disimula imperfecciones | • tecnología de pigmentos avanzada | • protege contra los daños causados por la luz azul | • disponible,https://www.natura.cl/p/base-matte--16f-una-30ml/NATCHL-108128
Base Matte Una,NATCHL-108135,• cobertura de base con resultados de tratamiento | • mucho más que una base matte de larga duración | • reduce la oleosidad de tu piel con el uso continuo | • complementa el tratamiento antibrillo de Chronos | • especialmente formulada para piel normal a grasa | • controla el brillo del rostro de forma inmediata y durante todo el día | • proporciona una cobertura media para la piel del rostro | • cobertura media de larga duración | • uniformiza el tono de la piel y disimula imperfecciones | • tecnología de pigmentos avanzada | • protege contra los daños causados por la luz azul | • disponible,https://www.natura.cl/p/base-matte--25c-una-30ml/NATCHL-108135
Base tint extremo confort FPS40 Una 15Q,NATCHL-135028,"72 horas de hidratación para una piel radianteBase tint extremo confort FPS40 Una 32QCon 72 horas de hidratación para una piel radiante. Con textura ultra ligera y suave al tacto, proporcionando una sensación extremamente confortable en la piel.Tiene triple ácido hialurónico que hidrata las diferentes capas de la piel de forma inmediata y duradera. También manteca de tukumá que estimula la producción de ácido hialurónico.Contenido30 mlSobre la línea UnaNatura UNA es una línea premium y sofisticada de maquillaje, que despierta el placer por los sentidos. Uniendo performance y tecnología con ing",https://www.natura.cl/p/base-tint-extremo-confort-fps40-una-32q-30-ml/NATCHL-135028
Corrector checkmatte Faces,NATCHL-116695,"alta cobertura y protección con vitamina E antioxidanteCorrector checkmatte Faces 32N Un corrector de alta cobertura, acabado natural, textura liviana y larga duración. Producto vegano, no testeado en animales y con ingredientes seguros.Contenido5,5 gSobre la línea Faces:Faces es una marca de belleza urbana para cuidarse, inventarse y reinventarse. Da color y valentía, para expresar tu belleza del espejo hacia adentro y de la puerta hacia afuera. Y salir a la calle con actitudes positivas, que se reflejan en el próximo y en el alrededor. Faces se trata de una belleza evidente. Con una mirada m",https://www.natura.cl/p/corrector-checkmatte-faces-32n-10-g/NATCHL-116695
Corrector Cobertura Extrema Una 8 Ml,NATCHL-122121,"• efecto natural de larga duración | • disimula ojeras, manchas e imperfecciones hasta por 24 horas | • fácil aplicación | • uniformiza el tono de la piel | • dermatológicamente probado | • libre de crueldad | • textura: cremosa | • subtono: neutro | • zona de aplicación: rostro",https://www.natura.cl/p/corrector-cobertura-extrema-una-30n-8-ml/NATCHL-122121
Corrector checkmatte Faces,NATCHL-116691,"• tonos desarrollados para ofrecer alta cobertura | • proporciona un efecto natural | • se adapta a los diferentes tonos de piel | • diseñado para acompañarte durante todo el día | • textura ligera y uniforme, sin importar la ocasión | • efecto de piel uniforme | • no se agrieta | • no deja la piel grasosa | • disimula manchas, marcas de acné, bolsas y ojeras | • minimiza la apariencia de los poros | • larga duración | • acabado: matte | • subtono: neutro | • dermatológicamente probado | • edad recomendada: a partir de 18 años | • zona de aplicación: rostro | • vegano y cruelty free | • envase",https://www.natura.cl/p/corrector-checkmatte-faces-21n-10-g/NATCHL-116691
Kit Super Sérum + repuesto,NATCHL-182811,"No incluye bolsaKit Super Sérum + repuesto ChronosReducción del 100% de todo tipo de arrugas**Resultado de pruebas clínicas e instrumentales.Activa la vitalidad celular para una piel sana. REESTRUCTURA LA PIEL PARA UNA REDUCCIÓN VISIBLE DE TODO TIPO DE ARRUGASEstimula la producción de colágeno, elastina y ácido hialurónico.CONECTA las capas de la pielREORGANIZA la estructura de la piel_Textura del sérum para todas las edades y tipos de piel.2 resultados de estimulación de la piel3 Resultado obtenido mediante tecnología exclusiva de BIOCIÊNCIA CHRONOS.Efecto inmediato: Suaviza las líneas finas ",https://www.natura.cl/p/kit-super-serum--repuesto-chronos-derma/NATCHL-182811
Base Líquida Faces Checkmatte,NATCHL-166349,"base con acabado mate, larga duración, cobertura media y activos de cuidado de la piel.• base resistente al agua y al sudor • formulada con ácido salicílico, que controla la oleosidad y deja la piel sequita todo el día • enriquecida con vitamina E, que tiene acción antioxidante e hidratante • protege de la luz azul • producto no comedogénico • minimiza la apariencia de los poros y disimula imperfecciones • dermatológicamente y oftalmológicamente probado • para todo tipo de piel.",https://www.natura.cl/p/base-liquida-faces-checkmatte-25-ml/NATCHL-166349
