nombre,codigo,descripcion,url
Polvo Compacto Nude Me,NATCHL-116402,• probado dermatológicamente | • cuenta con repuesto | • cruelty free | • zona de aplicación: rostro | • proporciona un acabado mate natural | • ofrece cobertura media | • adecuado para todo tipo de piel | • duración de 24 horas | • no comedogénico | • mejora la piel del rostro y unifica su tono | • efecto nude me: natural como una segunda piel | • no se cuartea | • resistente al agua y al sudor | • el repuesto es pura belleza: 77% menos embalaje que el producto regular,https://www.natura.cl/p/polvo-compacto-nude-me-19n-10g/NATCHL-116402
Base Powder UNA,NATCHL-127776,"24 horas de alta cobertura. piel matte e hidratadaBase Powder Una24Horas de cobertura matte.Estimula el ácido hialurónico de la piel. Tiene una textura aterciopelada que combina la cobertura de una base con ligereza de un polvo.Contenido20 gSobre la línea UnaNatura UNA es una línea premium y sofisticada de maquillaje, que despierta el placer por los sentidos. Uniendo performance y tecnología con ingredientes naturales que cuidan la piel de una manera única y que buscan resultados profesionales.",https://www.natura.cl/p/base-powder-una-32c-20-g/NATCHL-127776
Repuesto Base Líquida HD Una,NATCHL-173593,"acabado natural impecable con poderosa acción antiseñales.• 24 horas de duración e hidratación • 100% aprobada por consumidoras • menos 9% arrugas y líneas en 4 semanas • textura ligera y aterciopelada que se funde perfectamente con la piel • base con cobertura alta y alta definición • piel uniforme e imperceptible a simple vista • poderosa acción antiseñales con retinol, péptidos y bioactivo, que provoca una verdadera transformación de tu piel. contiene 1 repuesto de 30 ml con base en el color seleccionado.",https://www.natura.cl/p/repuesto-base-liquida-hd-una-30-ml/NATCHL-173593
Base Matte Una,NATCHL-108138,• cobertura de base con resultados de tratamiento | • mucho más que una base matte de larga duración | • reduce la oleosidad de tu piel con el uso continuo | • complementa el tratamiento antibrillo de Chronos | • especialmente formulada para piel normal a grasa | • controla el brillo del rostro de forma inmediata y durante todo el día | • proporciona una cobertura media para la piel del rostro | • cobertura media de larga duración | • uniformiza el tono de la piel y disimula imperfecciones | • tecnología de pigmentos avanzada | • protege contra los daños causados por la luz azul | • disponible,https://www.natura.cl/p/base-matte--29n-una-30ml/NATCHL-108138
Base sérum nude me,NATCHL-110187,"• duración de hasta por 24 horas | • natural como una segunda piel, sin craquelar | • con tecnología oxygen. | • una belleza que une acabado natural con una piel revitalizada. | • 24 horas de duración con efecto Nude Me: natural como una segunda piel, sin arrugas. | • tecnología Complex Oxygen, que permite que la piel respire de forma natural. | • textura ultraligera con cobertura personalizable. | • protege la piel del daño causado por la luz azul. | • para todo tipo de piel excepto acné | • es ligero como el aire porque tiene una textura ultraligera, que garantiza una sensación de ligereza y",https://www.natura.cl/p/base-serum-nude-me-21c-30-ml/NATCHL-110187
Base Matte Una,NATCHL-108127,• cobertura de base con resultados de tratamiento | • mucho más que una base matte de larga duración | • reduce la oleosidad de tu piel con el uso continuo | • complementa el tratamiento antibrillo de Chronos | • especialmente formulada para piel normal a grasa | • controla el brillo del rostro de forma inmediata y durante todo el día | • proporciona una cobertura media para la piel del rostro | • cobertura media de larga duración | • uniformiza el tono de la piel y disimula imperfecciones | • tecnología de pigmentos avanzada | • protege contra los daños causados por la luz azul | • disponible,https://www.natura.cl/p/base-matte--15c-una-30ml/NATCHL-108127
Repuesto Base Líquida HD Una,NATCHL-173602,"acabado natural impecable con poderosa acción antiseñales.• 24 horas de duración e hidratación • 100% aprobada por consumidoras • menos 9% arrugas y líneas en 4 semanas • textura ligera y aterciopelada que se funde perfectamente con la piel • base con cobertura alta y alta definición • piel uniforme e imperceptible a simple vista • poderosa acción antiseñales con retinol, péptidos y bioactivo, que provoca una verdadera transformación de tu piel. contiene 1 repuesto de 30 ml con base en el color seleccionado.",https://www.natura.cl/p/repuesto-base-liquida-hd-una-30-ml/NATCHL-173602
Kit limpieza y firmeza,NATCHL-194904,"No incluye bolsaKit limpieza y firmeza ChronosEfecto lifting inmediato, contorno facial más definido y activa la vitalidad celular. Mantiene la hidratación y suavidad de la piel.Contenido1 Sérum intensivo lifting y firmeza Chronos - 30 ml1 Mousse de limpieza intensiva Chronos Sobre la línea Chronos:Chronos ofrece tecnología patentada que une los activos más eficaces de la biodiversidad brasilera y de la ciencia mundial. Productos de rutina de cuidado facial. Con fórmulas libres de aceite y con textura leve. La que tu piel precisa en cada edad, junto a una alta protección solar, de la mano de l",https://www.natura.cl/p/kit-limpieza-y-firmeza-chronos-derma/NATCHL-194904
Kit Dúo Protector Térmico Aminoácidos (2 Spray),NATCHL-269592,"cabello protegido y alineado con 4 veces más efecto liso.• efecto antifrizz por hasta 4 días* • promueve una barrera antihumedad • reposición de aminoácidos • recuperación total de puntas partidas • alta protección térmica hasta 230°C • desenredo inmediato • producto termoactivado que facilita el proceso de brushing y secado • forma un escudo protector que protege el cabello contra el estrés térmico del uso frecuente de secador y plancha • hasta 97% menos frizz • fragancia moderna y original. combina la frescura de la mandarina con la manzana verde, un bouquet floral y la sofisticación del mus",https://www.natura.cl/p/kit-duo-protector-termico-aminoacidos-2-sprays/NATCHL-269592
Kit Completo Ekos Murumuru,NATCHL-240958,"ritual de cuidados con la potencia antidaños del murumuru.• hecho con manteca bruta de murumuru, potente bioactivo que reconstruye el cabello • reduce las puntas abiertas hasta 3 veces¹ • estimula la producción de queratina, dejando el cabello con un aspecto más saludable • shampoo que prepara el cabello para recibir el tratamiento • limpia sin agredir el cuero cabelludo • acondicionador que desenreda el cabello y reconstruye la fibra capilar • cabello nutrido, suave y restaurado • crema para peinar desenreda el cabello y reconstruye la fibra capilar • cabello nutrido y hasta 10 veces más fáci",https://www.natura.cl/p/kit-completo-ekos-murumuru/NATCHL-240958
Corrector checkmatte Faces,NATCHL-116692,"alta cobertura y protección con vitamina E antioxidanteCorrector checkmatte Faces 24N Un corrector de alta cobertura, acabado natural, textura liviana y larga duración. Producto vegano, no testeado en animales y con ingredientes seguros.Contenido5,5 gSobre la línea Faces:Faces es una marca de belleza urbana para cuidarse, inventarse y reinventarse. Da color y valentía, para expresar tu belleza del espejo hacia adentro y de la puerta hacia afuera. Y salir a la calle con actitudes positivas, que se reflejan en el próximo y en el alrededor. Faces se trata de una belleza evidente. Con una mirada m",https://www.natura.cl/p/corrector-checkmatte-faces-24n-10-g/NATCHL-116692
Eau de Parfum Natura 679 Ambrette Copaíba 50 ml,NATCHL-151024,"la mayor expresión de la naturaleza en perfume • una invitación a sentir los aromas vibrantes de la naturaleza • combinaciones autorales y exclusivas de nuestros ingredientes naturales latinoamericanos con ingredientes clásicos de la perfumería mundial, que sorprenden los sentidos y las emociones • Natura 679 Eau de Parfum trae una combinación exclusiva de los aceites naturales de ambrette, ingrediente del camino olfativo musk, y de copaíba, árbol nativo de la Amazonía • co-creado por nuestra master perfumista, Verônica Kato, y renombrados perfumistas del mundo • ingredientes naturales desarro",https://www.natura.cl/p/eau-de-parfum-natura-679-ambrette-copaiba-50-ml/NATCHL-151024
Base sérum nude me,NATCHL-110190,"• duración de hasta por 24 horas | • natural como una segunda piel, sin craquelar | • con tecnología oxygen. | • una belleza que une acabado natural con una piel revitalizada. | • 24 horas de duración con efecto Nude Me: natural como una segunda piel, sin arrugas. | • tecnología Complex Oxygen, que permite que la piel respire de forma natural. | • textura ultraligera con cobertura personalizable. | • protege la piel del daño causado por la luz azul. | • para todo tipo de piel excepto acné | • es ligero como el aire porque tiene una textura ultraligera, que garantiza una sensación de ligereza y",https://www.natura.cl/p/base-serum-nude-me-25c-30-ml/NATCHL-110190
Repuesto Crema antiseñales fortalecimiento y nutrición Chronos 80+ noche,NATCHL-134594,"• suaviza los impactos causados en la piel después de la menopausia | • contiene activo: ceramida, que repone componentes esenciales para la piel | • contiene bioactivo: cupuaçú, que proporciona hidratación nutritiva | • más del 95% de las mujeres con la piel más uniforme en 2 semanas¹ | • 100% más fortalecimiento y nutrición¹ | • reduce las arrugas profundas | • activa la vitalidad celular² | • fortalece las capas de la piel y nutre profundamente | • uniforma manchas blanquecinas u oscurecidas por el envejecimiento | • resultados reales comprobados por dermatólogos | • cuenta con recarga | • ",https://www.natura.cl/p/repuesto-crema-antisenales-fortalecimiento-y-nutricion-chronos-80-noche-40-g/NATCHL-134594
Rubor Intense Me Una,NATCHL-75239,"• producto con recarga (refil) | • cruelty free | • apto para todo tipo de piel | • aspecto de piel saludable | • coloración uniforme, delicada y sofisticada | • tecnología de partículas: pigmentos multidimensionales que se fusionan con la piel para una mayor adherencia | • cobertura: alta | • dermatológicamente testado | • textura: ultrafina | • zona de aplicación: rostro",https://www.natura.cl/p/rubor-intense-me-una--rose-matte-6-g/NATCHL-75239
Base tint extremo confort FPS40 Una 15Q,NATCHL-135023,"• cobertura ligera y acabado natural | • deja tu piel con una luminosidad radiante | • fórmula con triple ácido hialurónico y manteca de tukumã | • proporciona hidratación activa desde el interior | • ideal para el uso diario, con FPS 40 y protección UVA | • disponible en tonos que unifican y se adaptan al tono de tu piel | • disimula imperfecciones | • indicada para piel mixta a seca | • no se acumula en los poros ni en las líneas de expresión, no se cuartea ni se desmorona | • no deja sensación grasosa ni pegajosa | • protege la piel contra los daños causados por la luz azul y la luz solar |",https://www.natura.cl/p/base-tint-extremo-confort-fps40-una-40q-30-ml/NATCHL-135023
Base Powder UNA,NATCHL-127760,• textura aterciopelada | • combina el rendimiento de una base con la ligereza de un polvo | • fórmula con Tecnología Equilibrium | • regula la oleosidad | • hidrata hasta por 24 horas | • estimula la producción de ácido hialurónico | • alta cobertura | • probado dermatológicamente | • efecto matte | • cruelty free | • textura mousse | • tipo de tratamiento: control de oleosidad | • subtono: frío | • zona de aplicación: rostro,https://www.natura.cl/p/base-powder-una-25c-20-g/NATCHL-127760
Base sérum nude me,NATCHL-110181,"• tecnología de partículas minerales | • protege la piel de los daños causados por la luz azul | • la piel respira naturalmente gracias al complejo oxygen | • proporciona un acabado en polvo y alta deslizamiento, para un relleno natural de las cejas | • fácil de aplicar | • cepillo de cerdas firmes para peinar y difuminar, suavizando los trazos | • efecto de cejas naturalmente definidas y rellenadas | • textura ultraligera con cobertura personalizable | • duración de 24 horas | • resistente al agua | • apto para todo tipo de piel | • cobertura: alta | • dermatológicamente probado | • cruelty f",https://www.natura.cl/p/base-serum-nude-me-10n-30-ml/NATCHL-110181
Base sérum nude me,NATCHL-110189,"• duración de hasta por 24 horas | • natural como una segunda piel, sin craquelar | • con tecnología oxygen. | • una belleza que une acabado natural con una piel revitalizada. | • 24 horas de duración con efecto Nude Me: natural como una segunda piel, sin arrugas. | • tecnología Complex Oxygen, que permite que la piel respire de forma natural. | • textura ultraligera con cobertura personalizable. | • protege la piel del daño causado por la luz azul. | • para todo tipo de piel excepto acné | • es ligero como el aire porque tiene una textura ultraligera, que garantiza una sensación de ligereza y",https://www.natura.cl/p/base-serum-nude-me-24f-30-ml/NATCHL-110189
Esmalte De Unas 3D Gel Una 8Ml,NATCHL-15815,• tecnología PRO Color & Care | • enriquecido con extracto de algas | • ingredientes que ayudan al cuidado y nutrición de las uñas | • efecto gel con protección contra la luz UV | • larga duración y brillo extraordinario en gel | • acabado profesional | • fácil remoción | • producto vegano | • sin pruebas en animales | • 9 FREE | • hipoalergénico,https://www.natura.cl/p/esmalte-de-unas-3d-gel-una-una-n2-8ml/NATCHL-15815
Labial Extremo Confort Fps 25 Una,NATCHL-97700,"Labial extremo confort FPS 25 violeta 8c - 3,8 gLabial extremo confort FPS 25 violeta 8c Un labial indispensable en tu maquillajeContenido3,8 gSobre la línea UnaNatura UNA es una línea premium y sofisticada de maquillaje, que despierta el placer por los sentidos. Uniendo performance y tecnología con ingredientes naturales que cuidan la piel de una manera única y que buscan resultados profesionales.",https://www.natura.cl/p/labial-extremo-confort-fps-25-violeta-8c-38-g/NATCHL-97700
Base Matte Una,NATCHL-108144,• cobertura de base con resultados de tratamiento | • mucho más que una base matte de larga duración | • reduce la oleosidad de tu piel con el uso continuo | • complementa el tratamiento antibrillo de Chronos | • especialmente formulada para piel normal a grasa | • controla el brillo del rostro de forma inmediata y durante todo el día | • proporciona una cobertura media para la piel del rostro | • cobertura media de larga duración | • uniformiza el tono de la piel y disimula imperfecciones | • tecnología de pigmentos avanzada | • protege contra los daños causados por la luz azul | • disponible,https://www.natura.cl/p/base-matte--32c-una-30ml/NATCHL-108144
Base sérum nude me,NATCHL-110195,"• duración de hasta por 24 horas | • natural como una segunda piel, sin craquelar | • con tecnología oxygen. | • una belleza que une acabado natural con una piel revitalizada. | • 24 horas de duración con efecto Nude Me: natural como una segunda piel, sin arrugas. | • tecnología Complex Oxygen, que permite que la piel respire de forma natural. | • textura ultraligera con cobertura personalizable. | • protege la piel del daño causado por la luz azul. | • para todo tipo de piel excepto acné | • es ligero como el aire porque tiene una textura ultraligera, que garantiza una sensación de ligereza y",https://www.natura.cl/p/base-serum-nude-me-32c-30-ml/NATCHL-110195
Kit Dúo Fuerza y Aminoácidos (1 Protector Térmico + 1 Spray),NATCHL-269597,"efecto más liso y con menos frizz para mantener el cabello siempre protegido y alineado.• productos con fórmulas que forman un escudo protector contra el estrés térmico causado por el uso frecuente de secador y plancha • el spray Pre-Secado para Restauración y Liso Prolongado protege, alinea y entrega 4 veces más efecto liso • repone aminoácidos, crea una barrera antihumedad en el cabello y recupera las puntas partidas • protección térmica hasta 230 grados • producto termoactivado que facilita el proceso de brushing y secado • la fragancia combina la frescura de la mandarina con la manzana ver",https://www.natura.cl/p/kit-duo-fuerza-y-aminoacidos-protector-termico-y-spray/NATCHL-269597
"Kit Jabón, Crema, Body Splash y BálsamoTododia Cereza y Avellana",NATCHL-255928,"perfuma, limpiayhidrata con un toque ligero y envolvente• el jabón líquido en gel entrega una limpieza suave que respeta la microbiota y preserva el equilibrio de la piel • fórmula con ingredientes naturales que promueve hidratación y protección a lo largo del día • espuma cremosa y textura en gel proporcionan un baño más confortable y sensorial • body splash con fragancia dulzona frutal ofrece un aroma marcado y sensación de frescor prolongado • crema con 94% de origen natural, el producto garantiza mayor afinidad y cuidado diario con la piel • manteca de cacao, prebiótico y aceite de linaza ",https://www.natura.cl/p/kit-jabon-crema-bosy-splash-y-balsamotododia-cereza-y-avellana-4-productos/NATCHL-255928
Kit Hidratación y Perfumación Ekos Cacao,NATCHL-255925,"cacao nutritivo con hidratación intensa y toque suave• Ekos Cacao entrega hidratación intensa con piel suave, aterciopelada y perfumación sofisticada • hidratante corporal con manteca bruta amazónica que garantiza hasta 72 horas de cuidado continuo • fórmula nutritiva ayuda a estimular el colágeno, reforzando firmeza y sustentación de la piel • textura cremosa con notas cítricas dulces para un cuidado ligero y sofisticado • desodorante colonia Ekos Cacao aporta frescura diaria con notas inspiradas en la Amazonía • Frescor combina cacao amazónico y cítricos, resultando en un perfume auténtico y",https://www.natura.cl/p/kit-hidratacion-y-perfumacion-ekos-cacao-3-productos/NATCHL-255925
Kit Manteca y Exfoliante Tododia Pera y Flor de Loto,NATCHL-255934,"piel restaurada en 2 semanas y prevención de pelos encarnados• promueve una piel más uniforme, iluminada y con apariencia renovada con el uso continuo • fórmula con niacinamida, pantenol y aceite de sésamo actúa en la recuperación de la piel • la tecnología prebiótica se adapta a los cambios cutáneos y ayuda en la prevención de pelos encarnados • producto indicado para zonas con tonalidad desigual como axilas, rodillasyingles • acción antioxidante reduce hasta un 64% de los radicales libres y protege contra daños externos • la exfoliación natural elimina células muertas y estimula una renovaci",https://www.natura.cl/p/kit-manteca-y-exfoliante-tododia-pera-y-flor-de-loto2-productos/NATCHL-255934
Base Stick FPS 50 Una,NATCHL-181510,base cremosa en formato stick con FPS 50 y ácido hialurónico.• hidrata la piel de forma inmediata y duradera • acabado natural y cobertura de leve a media • eficacia comprobada • larga duración de 24 horas • indicada para piel mixta a seca • formato stick fácil de aplicar y de difuminar • protege la piel de los daños causados por el sol • también puede usarse como contorno.,https://www.natura.cl/p/base-stick-fps-50-una-12-g/NATCHL-181510
Lapicera Creer para Ver,NATCHL-227029,haz un regalo con impacto.• 100% de lo recaudado es destinado a mejorar la educación del país • escribe hoy el futuro de la educación • bolígrafo tinta negra,https://www.natura.cl/p/lapicera-creer-para-ver/NATCHL-227029
Repuesto Máscara Reparación Flor de cereza y Palta Tododia,NATCHL-154864,"• cuidado intenso desde el primer uso | • contiene arginina y aceite de aguacate | • repara el cabello dañado con una recarga de aminoácidos | • fórmula con Tecnología Prebiótica | • cuida el cabello desde la raíz hasta las puntas | • fragancia femenina e envolvente, con notas de flor de cerezo | • devuelve el aspecto saludable del cabello | • recupera los cabellos debilitados | • 95% de ingredientes de origen natural | • repuesto más económico y sostenible | • fabricado con 86% menos plástico que el envase regular | • para todo tipo de rizos",https://www.natura.cl/p/mascara-concentrada-reparadora-tododia-flor-de-cereza-y-aguacate-250-ml/NATCHL-154864
Tododia Fresa y Vainilla Dorada Kit Productivo,NATCHL-250280,"hidratación profunda con una nueva fragancia envolvente• hidratante corporal con una combinación equilibrada de ingredientes naturales • nutrición prebiótica que se adapta a lo que tu piel necesita cada día • crea una barrera de protección y protege contra los daños externos • estimula la producción de elastina • activa mecanismos que combaten la resequedad de la piel, dejándola profundamente nutrida • acelera la renovación celular: piel saludable e iluminada • textura cremosa que se esparce fácilmente y se absorbe rápidamente • fragancia dulce floral con notas jugosas de frutilla, que se mezc",https://www.natura.cl/p/tododia--fresa-y-vainilla-dorada-kit-productivo/NATCHL-250280
Jabón Líquido de Cabeza a los Pies Mamá y Bebé,NATCHL-92800,"• fórmula 100 % segura, para usarse desde el primer día de vida | • limpieza delicada | • mantiene la hidratación de la piel del bebé | • solo con lo esencial para la piel sensible del bebé | • no irrita los ojos | • envase 100 % plástico verde | • sin ingredientes controversiales | • dermatológica y oftalmológicamente testado | • edad sugerida: 0 a 3 años | • disponible en refil | • hipoalergénico | • cruelty free | • vegano | • tipo de piel: piel sensible | • textura líquida | • 98 % de ingredientes naturales | • fragancia suave y segura | • producto formulado para minimizar la aparición de ",https://www.natura.cl/p/jabon-liquido-de-cabeza-a-los-pies-mama-y-bebe-200ml/NATCHL-92800
Cintillo Desmaquillante,NATCHL-240482,el 100% de lo recaudado se invierte en mejorar la educación del país• banda desmaquillante Creer Para Ver • kit spa • para disfrutar tu rutina de belleza sin preocupaciones • incluye 1 banda + 2 muñequeras contiene 1 Banda Desmaquillante Creer Para Ver,https://www.natura.cl/p/cintillo-desmaquillante-creer-para-ver/NATCHL-240482
Crema Nutritiva para el Cuerpo Tododia Fresa y Vainilla Dorada,NATCHL-205935,"hidratación profunda con nueva fragancia envolvente• combinación equilibrada de ingredientes naturales • nutrición prebiótica que se adapta a lo que tu piel necesita cada día • crea una barrera de protección: piel fuerte y protegida de los daños externos • estimula la producción de elastina: piel con más elasticidad • activa mecanismos de hidratación: combate la resequedad de la piel, dejándola profundamente nutrida • acelera la renovación celular: piel sana e iluminada • textura cremosa que se extiende fácilmente y se absorbe rápidamente • fragancia dulce floral con notas suculentas de fresa,",https://www.natura.cl/p/crema-nutritiva-para-el-cuerpo-tododia-fresa-y-vainilla-dorada-400-ml/NATCHL-205935
Labial cremoso multimix Faces,NATCHL-116202,"• más color, más cobertura con efecto cremoso | • colores vibrantes, efecto mate y FPS 10 | • viene con espejo en la tapa | • también puede usarse como blush | • perfecto para llevarlo contigo a todas partes | • cobertura: alta | • probado dermatológicamente | • efecto: mate | • protección solar: FPS 10 | • edad recomendada: a partir de 18 años | • cruelty free | • textura: suave | • zona de aplicación: labios | • expresa tu belleza como y donde quieras",https://www.natura.cl/p/labial-multimix-cream-faces-rosa-crush-35-g/NATCHL-116202
Body splash Hojas de Limon y Guanaban Tododia 200ml,NATCHL-72198,• combinación de notas sorprendentes | • fragancia con aroma cítrico | • combina hojas de limón con la cremosidad de la guanábana,https://www.natura.cl/p/body-splash-hojas-de-limon-y-guanabana-tododia-200ml/NATCHL-72198
Repuesto sombras Studio Palette Una,NATCHL-106126,"• alta pigmentación y fijación | • nuevo refil14 opciones de colores | • multifuncionales: pueden usarse en ojos, cejas y rostro | • fáciles de difuminar | • variedad de acabados",https://www.natura.cl/p/repuestos-de-sombras-personalizable-una-champagne-glow-2-g/NATCHL-106126
Frescor Pitanga Eau de Toilette Ekos 150ml,NATCHL-73573,"fragancia vibrante y fresca para tus días.• aporta un brillo radiante, típico de un día de sol • hojas de pitanga se unen al acorde de frutas frescas para revelar toda la vibración de la fruta, que es símbolo de la tropicalidad brasileña • eau de toilette con ingrediente natural inédito, extraído de las hojas del pitanguero • la línea Ekos Pitanga fortalece los ingresos de familias guardianas de la Amazonía vinculadas a la bioagricultura del cultivo de pitanga• 97% de origen natural.",https://www.natura.cl/p/ekos-frescor-pitanga-150-ml/NATCHL-73573
Humor a Dois masculino Eau de Toilette masculino 75 ml,NATCHL-64748,"• fragancia sofisticada y artística | • chipre floral como una pieza hecha a mano | • costura perfecta entre flores y maderas cálidas | • toque cremoso de vainilla y grosella negra (cassis) | • enriquecida con priprioca, ingrediente natural de la biodiversidad brasileña | • larga duración con notas intensas y marcadas | • ideal para hombres que aprecian la combinación de arte y naturaleza",https://www.natura.cl/p/humor-a-dois-edt-masculino-75-ml/NATCHL-64748
Regalo Madres Meu Primeiro Humor Body Splash y Jabón Barra (con bolsa),NATCHL-237607,jabón en barra limpia suavemente y perfuma la piel• Natura Meu Primeiro Humor Body Splash propone fragancia frutal icónica juvenil y divertida • notas cítricas se mezclan con cóctel de frutas vibrantes y pera frozen • perfume ligero ideal para uso diario con sensación fresca y dulce • experiencia juvenil con aroma vibrante para baño divertido y suave • jabón en barra limpia delicadamente y perfuma la piel con toque floral • producto Natura transforma cualquier uso en regalo especial con packaging dedicado • embalaje de regalo Natura con medidas 22 cm x 9 cm x 25 cm • fragancia captura espíritu,https://www.natura.cl/p/regalo-madres-meu-primeiro-humor-body-splash-y-jabon-barra-con-bolsa/NATCHL-237607
